date,open,high,low,close,volume
2024-02-01 14:30:00+05:30,36934.65,36968.85,36923.0,36968.85,214
2024-02-01 14:35:00+05:30,36950.0,36995.15,36940.0,36959.95,180
2024-02-01 14:40:00+05:30,36940.0,36977.7,36940.0,36950.0,131
2024-02-01 14:45:00+05:30,36950.05,36990.05,36940.0,36968.2,151
2024-02-01 14:50:00+05:30,36940.0,36972.2,36940.0,36940.25,150
2024-02-01 14:55:00+05:30,36940.3,36986.45,36940.2,36986.0,180
2024-02-01 15:00:00+05:30,36989.6,36995.35,36945.05,36983.5,331
2024-02-01 15:05:00+05:30,36962.35,36998.55,36962.0,36975.1,203
2024-02-01 15:10:00+05:30,36986.25,37014.9,36972.75,37002.6,272
2024-02-01 15:15:00+05:30,36993.85,37052.9,36993.85,37050.3,264
2024-02-01 15:20:00+05:30,37052.9,37062.35,37040.0,37051.0,407
2024-02-01 15:25:00+05:30,37051.6,37051.6,36950.0,36950.0,510
2024-02-02 09:15:00+05:30,37019.0,37217.1,37019.0,37044.6,337
2024-02-02 09:20:00+05:30,37074.95,37135.9,37052.9,37129.0,111
2024-02-02 09:25:00+05:30,37128.9,37128.9,37068.0,37075.05,140
2024-02-02 09:30:00+05:30,37144.95,37155.45,37077.15,37082.65,75
2024-02-02 09:35:00+05:30,37102.5,37131.35,37063.25,37117.7,71
2024-02-02 09:40:00+05:30,37112.35,37112.35,37050.0,37050.0,123
2024-02-02 09:45:00+05:30,37082.05,37109.2,37050.0,37057.15,51
2024-02-02 09:50:00+05:30,37100.0,37140.75,37080.1,37080.1,66
2024-02-02 09:55:00+05:30,37078.9,37135.75,37050.0,37134.75,112
2024-02-02 10:00:00+05:30,37139.95,37139.95,37083.8,37083.8,32
2024-02-02 10:05:00+05:30,37083.8,37095.75,37055.0,37090.55,24
2024-02-02 10:10:00+05:30,37107.55,37114.1,37052.9,37111.0,29
2024-02-02 10:15:00+05:30,37089.0,37099.9,37077.3,37099.7,20
2024-02-02 10:20:00+05:30,37099.7,37137.7,37070.0,37131.3,48
2024-02-02 10:25:00+05:30,37129.35,37129.35,37100.5,37123.0,41
2024-02-02 10:30:00+05:30,37123.0,37135.95,37100.0,37100.0,37
2024-02-02 10:35:00+05:30,37100.0,37105.0,37070.8,37104.75,20
2024-02-02 10:40:00+05:30,37079.0,37104.0,37071.9,37081.3,16
2024-02-02 10:45:00+05:30,37083.95,37200.0,37083.95,37142.5,207
2024-02-02 10:50:00+05:30,37162.7,37216.9,37100.0,37150.0,178
2024-02-02 10:55:00+05:30,37175.5,37184.95,37112.0,37180.55,204
2024-02-02 11:00:00+05:30,37180.0,37191.4,37155.0,37177.55,29
2024-02-02 11:05:00+05:30,37176.05,37177.6,37150.0,37175.0,14
2024-02-02 11:10:00+05:30,37173.0,37244.65,37173.0,37241.65,155
2024-02-02 11:15:00+05:30,37250.95,37293.1,37189.25,37217.0,311
2024-02-02 11:20:00+05:30,37217.0,37240.35,37205.3,37220.0,69
2024-02-02 11:25:00+05:30,37220.0,37230.0,37180.05,37213.7,115
2024-02-02 11:30:00+05:30,37189.8,37213.9,37173.75,37213.9,453
2024-02-02 11:35:00+05:30,37189.65,37213.75,37171.1,37175.1,76
2024-02-02 11:40:00+05:30,37206.85,37240.3,37170.05,37201.8,142
2024-02-02 11:45:00+05:30,37175.0,37199.95,37160.05,37177.05,182
2024-02-02 11:50:00+05:30,37203.25,37203.25,37151.15,37151.15,143
2024-02-02 11:55:00+05:30,37184.8,37185.4,37154.8,37184.5,19
2024-02-02 12:00:00+05:30,37159.1,37183.95,37159.1,37161.5,12
2024-02-02 12:05:00+05:30,37161.5,37183.3,37161.5,37171.75,249
2024-02-02 12:10:00+05:30,37173.7,37176.85,37127.05,37166.05,1247
2024-02-02 12:15:00+05:30,37100.0,37116.15,37051.0,37103.95,269
