date,open,high,low,close,volume
2024-02-01 14:35:00+05:30,896.35,896.75,895.85,896.55,3899
2024-02-01 14:40:00+05:30,896.6,897.0,896.0,896.7,2829
2024-02-01 14:45:00+05:30,896.75,898.2,896.2,897.65,10041
2024-02-01 14:50:00+05:30,897.15,898.75,897.15,898.2,11220
2024-02-01 14:55:00+05:30,898.45,899.35,897.65,898.5,12907
2024-02-01 15:00:00+05:30,898.15,898.55,894.5,894.55,38370
2024-02-01 15:05:00+05:30,894.85,896.2,894.6,894.75,18737
2024-02-01 15:10:00+05:30,895.45,895.45,893.2,893.55,20512
2024-02-01 15:15:00+05:30,893.55,895.0,893.35,894.3,30918
2024-02-01 15:20:00+05:30,894.7,895.15,894.05,895.0,20701
2024-02-01 15:25:00+05:30,895.05,895.5,893.5,895.45,27382
2024-02-02 09:15:00+05:30,901.0,905.0,897.2,901.7,24339
2024-02-02 09:20:00+05:30,902.35,902.6,900.1,900.65,11679
2024-02-02 09:25:00+05:30,901.85,902.65,900.85,901.8,8304
2024-02-02 09:30:00+05:30,902.3,906.75,902.05,904.9,19772
2024-02-02 09:35:00+05:30,904.55,911.3,904.5,908.7,41129
2024-02-02 09:40:00+05:30,910.0,911.95,909.05,909.45,26183
2024-02-02 09:45:00+05:30,910.0,914.0,908.5,913.25,43184
2024-02-02 09:50:00+05:30,913.3,915.65,912.55,915.3,27224
2024-02-02 09:55:00+05:30,915.0,915.0,910.95,913.0,11863
2024-02-02 10:00:00+05:30,913.0,913.95,911.05,913.65,9376
2024-02-02 10:05:00+05:30,913.95,914.75,913.15,913.55,17021
2024-02-02 10:10:00+05:30,913.55,914.0,911.25,911.5,5912
2024-02-02 10:15:00+05:30,911.85,913.75,910.15,910.7,12483
2024-02-02 10:20:00+05:30,911.0,911.6,910.2,910.45,4566
2024-02-02 10:25:00+05:30,910.45,911.9,910.0,910.25,7050
2024-02-02 10:30:00+05:30,910.6,912.85,910.0,911.45,9586
2024-02-02 10:35:00+05:30,911.65,911.75,910.8,910.85,4205
2024-02-02 10:40:00+05:30,911.25,911.95,909.1,911.6,10812
2024-02-02 10:45:00+05:30,911.6,913.15,910.75,912.8,8614
2024-02-02 10:50:00+05:30,912.55,923.0,912.2,922.8,118970
2024-02-02 10:55:00+05:30,922.5,924.75,920.4,921.25,54949
2024-02-02 11:00:00+05:30,921.25,922.5,920.05,922.2,27074
2024-02-02 11:05:00+05:30,922.2,924.3,921.9,923.0,41091
2024-02-02 11:10:00+05:30,923.15,924.0,922.65,922.7,17068
2024-02-02 11:15:00+05:30,923.05,923.2,921.0,921.15,23155
2024-02-02 11:20:00+05:30,921.5,924.8,921.0,924.7,32611
2024-02-02 11:25:00+05:30,926.4,926.55,923.75,926.4,65262
2024-02-02 11:30:00+05:30,926.15,927.0,925.1,925.15,34805
2024-02-02 11:35:00+05:30,925.05,926.65,923.65,925.2,20983
2024-02-02 11:40:00+05:30,925.15,930.35,923.9,927.85,110306
2024-02-02 11:45:00+05:30,927.8,928.45,925.1,925.5,12754
2024-02-02 11:50:00+05:30,925.5,928.0,925.4,926.0,9909
2024-02-02 11:55:00+05:30,926.1,927.9,925.9,926.7,11763
2024-02-02 12:00:00+05:30,926.85,930.95,926.4,929.5,29084
2024-02-02 12:05:00+05:30,929.8,931.0,927.55,929.05,33610
2024-02-02 12:10:00+05:30,929.0,929.5,924.05,924.1,16746
2024-02-02 12:15:00+05:30,924.1,926.5,923.6,926.0,9022
2024-02-02 12:20:00+05:30,926.35,928.5,926.0,926.6,8843
