date,open,high,low,close,volume
2024-02-01 13:30:00+05:30,1222.25,1222.3,1220.05,1220.6,2867
2024-02-01 13:35:00+05:30,1220.3,1223.35,1219.25,1219.7,6554
2024-02-01 13:40:00+05:30,1220.25,1221.0,1218.3,1220.4,6980
2024-02-01 13:45:00+05:30,1220.4,1221.75,1219.25,1221.3,2124
2024-02-01 13:50:00+05:30,1221.3,1221.75,1219.25,1219.3,2319
2024-02-01 13:55:00+05:30,1219.75,1219.8,1217.15,1219.05,5583
2024-02-01 14:00:00+05:30,1218.9,1219.45,1217.95,1219.0,2885
2024-02-01 14:05:00+05:30,1219.05,1221.0,1218.25,1219.4,3143
2024-02-01 14:10:00+05:30,1220.0,1221.6,1219.4,1221.0,2924
2024-02-01 14:15:00+05:30,1221.0,1221.05,1219.0,1219.05,3415
2024-02-01 14:20:00+05:30,1219.05,1220.25,1218.85,1220.1,3978
2024-02-01 14:25:00+05:30,1220.1,1224.55,1219.6,1224.3,10716
2024-02-01 14:30:00+05:30,1224.35,1224.95,1221.3,1221.5,6598
2024-02-01 14:35:00+05:30,1221.3,1222.65,1220.8,1221.55,4798
2024-02-01 14:40:00+05:30,1221.6,1222.85,1220.7,1221.05,2609
2024-02-01 14:45:00+05:30,1221.1,1229.2,1221.05,1228.05,10581
2024-02-01 14:50:00+05:30,1228.15,1231.9,1228.05,1231.1,6740
2024-02-01 14:55:00+05:30,1231.1,1233.0,1229.8,1232.45,4313
2024-02-01 15:00:00+05:30,1232.45,1233.0,1228.1,1230.7,9065
2024-02-01 15:05:00+05:30,1230.3,1232.7,1230.25,1231.75,8463
2024-02-01 15:10:00+05:30,1232.6,1232.6,1226.65,1227.9,16979
2024-02-01 15:15:00+05:30,1227.6,1229.85,1227.45,1229.85,10178
2024-02-01 15:20:00+05:30,1229.75,1230.0,1227.7,1230.0,11854
2024-02-01 15:25:00+05:30,1230.0,1230.0,1222.1,1229.95,9518
2024-02-02 09:15:00+05:30,1237.9,1237.9,1232.8,1233.35,11629
2024-02-02 09:20:00+05:30,1233.4,1235.9,1232.0,1235.9,6855
2024-02-02 09:25:00+05:30,1235.4,1240.75,1234.45,1240.05,25866
2024-02-02 09:30:00+05:30,1240.05,1241.6,1238.05,1241.45,23321
2024-02-02 09:35:00+05:30,1241.1,1242.85,1241.0,1242.0,5418
2024-02-02 09:40:00+05:30,1242.3,1242.3,1239.0,1240.1,13766
2024-02-02 09:45:00+05:30,1240.3,1240.85,1237.15,1238.35,5232
2024-02-02 09:50:00+05:30,1238.0,1240.65,1237.9,1240.0,4008
2024-02-02 09:55:00+05:30,1240.4,1242.0,1239.4,1239.9,7705
2024-02-02 10:00:00+05:30,1240.5,1241.95,1239.85,1241.25,3267
2024-02-02 10:05:00+05:30,1241.3,1241.75,1238.45,1238.5,5888
2024-02-02 10:10:00+05:30,1239.25,1239.25,1237.15,1238.0,3336
2024-02-02 10:15:00+05:30,1237.45,1238.45,1237.25,1237.55,1685
2024-02-02 10:20:00+05:30,1237.55,1239.9,1237.45,1239.2,2285
2024-02-02 10:25:00+05:30,1238.85,1242.85,1238.85,1242.85,9428
2024-02-02 10:30:00+05:30,1242.3,1247.35,1242.15,1246.7,16662
2024-02-02 10:35:00+05:30,1246.65,1247.85,1243.4,1243.6,11434
2024-02-02 10:40:00+05:30,1244.15,1248.1,1244.15,1248.1,6497
2024-02-02 10:45:00+05:30,1248.1,1248.9,1247.35,1248.0,9252
2024-02-02 10:50:00+05:30,1248.0,1248.05,1245.5,1245.95,4330
2024-02-02 10:55:00+05:30,1246.5,1249.1,1245.5,1249.1,7585
2024-02-02 11:00:00+05:30,1249.1,1250.0,1247.2,1247.2,8966
2024-02-02 11:05:00+05:30,1247.2,1248.6,1247.2,1247.55,2856
2024-02-02 11:10:00+05:30,1247.55,1248.6,1247.5,1248.35,3123
2024-02-02 11:15:00+05:30,1249.5,1250.85,1249.2,1250.0,11273
2024-02-02 11:20:00+05:30,1250.0,1250.7,1248.9,1250.2,4638
2024-02-02 11:25:00+05:30,1250.6,1251.95,1249.9,1250.55,13719
2024-02-02 11:30:00+05:30,1251.05,1251.05,1248.0,1248.3,6740
2024-02-02 11:35:00+05:30,1248.4,1250.5,1248.4,1249.6,3832
2024-02-02 11:40:00+05:30,1249.65,1249.95,1247.5,1248.15,1170
2024-02-02 11:45:00+05:30,1247.55,1248.75,1247.0,1248.75,2539
2024-02-02 11:50:00+05:30,1248.45,1249.9,1248.45,1249.35,1575
2024-02-02 11:55:00+05:30,1248.7,1248.95,1247.6,1247.6,4406
2024-02-02 12:00:00+05:30,1247.6,1248.3,1246.1,1246.1,3428
2024-02-02 12:05:00+05:30,1245.4,1246.0,1244.2,1244.85,9164
2024-02-02 12:10:00+05:30,1244.85,1245.6,1244.8,1244.85,3377
2024-02-02 12:15:00+05:30,1245.05,1245.05,1244.0,1244.1,2745
2024-02-02 12:20:00+05:30,1244.55,1244.55,1240.45,1241.55,48319
2024-02-02 12:25:00+05:30,1242.25,1242.95,1240.3,1240.3,3514
2024-02-02 12:30:00+05:30,1240.0,1240.0,1232.0,1235.7,21045
2024-02-02 12:35:00+05:30,1235.25,1235.25,1231.05,1234.05,5825
2024-02-02 12:40:00+05:30,1235.05,1236.3,1233.7,1235.15,4320
2024-02-02 12:45:00+05:30,1235.6,1235.7,1232.35,1233.3,7428
2024-02-02 12:50:00+05:30,1232.95,1236.5,1232.15,1235.15,11763
2024-02-02 12:55:00+05:30,1235.2,1236.0,1235.0,1236.0,2432
2024-02-02 13:00:00+05:30,1235.75,1238.85,1235.15,1237.7,3697
2024-02-02 13:05:00+05:30,1237.7,1237.7,1234.8,1235.45,2443
2024-02-02 13:10:00+05:30,1235.6,1237.75,1235.0,1236.55,1203
2024-02-02 13:15:00+05:30,1236.1,1237.85,1234.1,1237.85,4376
2024-02-02 13:20:00+05:30,1237.85,1237.85,1234.1,1234.55,2570
2024-02-02 13:25:00+05:30,1234.0,1236.8,1233.35,1235.2,1286
2024-02-02 13:30:00+05:30,1236.7,1237.45,1234.15,1235.25,975
2024-02-02 13:35:00+05:30,1236.0,1238.9,1236.0,1237.0,1670
2024-02-02 13:40:00+05:30,1237.1,1238.8,1236.05,1238.7,2555
2024-02-02 13:45:00+05:30,1238.8,1240.4,1238.3,1238.6,5280
2024-02-02 13:50:00+05:30,1238.25,1240.0,1237.7,1239.1,1743
2024-02-02 13:55:00+05:30,1239.2,1239.6,1238.6,1239.25,1250
2024-02-02 14:00:00+05:30,1239.15,1240.15,1238.55,1239.55,3577
2024-02-02 14:05:00+05:30,1239.45,1240.15,1238.3,1239.35,5936
2024-02-02 14:10:00+05:30,1239.4,1240.25,1239.4,1239.55,3024
